,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
33816,22436,30.0,4.8,12.370972,76.719264,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.489428108693
33817,7999,31.0,4.6,0.06,0.06,Stormy,Medium,2,Snack,scooter,0.0,No,Urban,27,20002.489428108693
33818,29252,31.0,4.9,17.470371,78.497225,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,32,20002.489428108693
33819,16370,26.0,4.9,0.08,0.08,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.489428108693
33820,5017,23.0,4.8,23.274249,77.474007,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,29,20002.489428108693
33821,25122,28.0,4.9,13.095801,80.340744,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,20002.489428108693
33822,17833,34.0,4.2,19.014237,72.845553,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.489428108693
33823,23284,23.0,4.9,22.437898,73.297788,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,48,20002.489428108693
33824,18994,32.0,4.4,19.896106,75.360775,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.489427743432
33825,18284,25.0,4.8,0.08,0.08,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.489427743432
33826,24570,24.0,4.5,19.190083,72.977385,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.489427743432
33827,35525,34.0,4.1,13.028453,77.693685,Windy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,45,20002.489427743432
33828,32373,32.0,5.0,21.210096,72.829122,Cloudy,High,0,Drinks,motorcycle,,No,Urban,28,20002.489427743432
33829,6397,34.0,4.6,17.56971,78.478855,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,20002.489427743432
33830,42845,33.0,4.8,22.768163,75.924212,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.489427743432
33831,28272,38.0,4.5,17.490827,78.443391,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.489427743432
33832,34865,35.0,4.0,26.604986,80.472796,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,20002.489419970905
33833,8329,37.0,4.6,12.442058,76.69665,Stormy,Low,1,Snack,scooter,0.0,No,,16,20002.489419970905
33834,30268,27.0,4.9,27.03294,75.923007,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,24,20002.489419970905
33835,41796,27.0,5.0,12.420972,76.769264,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,20002.489419970905
33836,3471,32.0,4.9,13.03041,77.690489,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.489419970905
33837,14472,28.0,5.0,22.787021,75.944167,Windy,Low,1,Drinks,motorcycle,1.0,No,Urban,11,20002.489419970905
33838,18509,24.0,5.0,30.915915,75.818259,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,20002.489419970905
33839,30254,,,0.11,0.11,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.489419970905
33840,34501,27.0,4.9,18.546562,73.906485,Windy,High,2,Drinks,scooter,0.0,No,Metropolitian,15,20002.489419970905
33841,18394,34.0,4.7,22.785835,75.947648,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.489419970905
33842,30447,36.0,4.8,26.90842,75.820689,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,29,20002.489419970905
33843,34051,29.0,4.7,30.352735,78.074222,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.489419970905
33844,12448,21.0,4.8,26.961378,75.839034,Sunny,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,20002.489419970905
33845,10028,37.0,4.7,15.576833,73.828172,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,20,20002.489419970905
33846,21621,21.0,4.8,21.250522,72.861477,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,20002.489418917598
33847,33787,35.0,4.6,18.600963,73.898972,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,16,20002.489418917598
33848,16184,22.0,5.0,0.06,0.06,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,10,20002.489418917598
33849,9518,24.0,4.6,26.906536,75.977333,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,20002.489418917598
33850,27386,37.0,4.1,26.983726,75.82282,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,44,20002.489418917598
33851,25051,34.0,4.0,23.426792,85.326842,Cloudy,High,0,Buffet,motorcycle,1.0,No,Urban,34,20002.489418917598
33852,19194,37.0,4.8,17.442819,78.469578,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,15,20002.489418917598
33853,1651,27.0,4.7,21.196438,72.804115,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.489418917598
33854,33598,31.0,4.5,12.414747,76.755861,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.489418095185
33855,33937,38.0,4.6,22.78806,75.9334,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,20002.489418095185
33856,10720,32.0,4.5,30.94286,75.872199,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.489418095185
33857,6256,37.0,4.6,9.989363,76.295001,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,20002.489418095185
33858,28854,32.0,4.7,17.439585,78.402621,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.489418095185
33859,5469,22.0,4.6,13.164347,80.367221,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.489418095185
33860,29411,29.0,4.6,12.350972,76.699264,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,14,20002.489418095185
33861,16044,20.0,4.9,19.1393,72.855451,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,13,20002.489418095185
33862,10258,26.0,4.8,0.07,0.07,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,19,20002.489418095185
33863,13428,22.0,4.9,21.240437,72.854209,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.489418095185
33864,37861,20.0,4.7,0.01,0.01,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.489418095185
33865,21817,27.0,4.6,17.458294,78.434423,Fog,Low,2,Drinks,scooter,1.0,No,Urban,17,20002.489418095185
33866,541,29.0,4.7,22.777021,75.934167,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.489418095185
33867,42092,39.0,3.9,21.253343,72.872731,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,20002.489417754976
33868,12693,35.0,4.8,23.464878,85.425739,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Urban,27,20002.489417754976
33869,5997,23.0,4.7,26.941378,75.819034,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,14,20002.489417754976
33870,3390,24.0,4.7,21.209569,72.832697,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,16,20002.489417754976
33871,28731,39.0,4.8,12.383225,76.690028,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,20002.489417754976
33872,14226,24.0,4.7,15.611295,73.799478,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,14,20002.489417754976
33873,16029,34.0,4.6,22.45,73.3,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,34,20002.489417754976
33874,45514,27.0,4.7,22.390329,73.249083,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,20002.489417754976
33875,11005,35.0,4.9,26.952313,75.866896,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.489417754976
33876,36727,29.0,4.6,22.380329,73.239083,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,20002.489415840857
33877,27523,36.0,4.8,19.123249,72.866749,Windy,High,1,Drinks,motorcycle,0.0,No,Urban,28,20002.489415840857
33878,6643,32.0,4.6,12.464022,76.748203,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,20002.489415840857
33879,29750,34.0,4.8,18.583626,73.945101,Sunny,High,0,Meal,motorcycle,1.0,No,,20,20002.489415840857
33880,23225,39.0,4.9,18.659156,73.864723,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.489415840857
33881,16087,24.0,4.5,17.472819,78.499578,Windy,Low,2,Meal,scooter,1.0,No,Urban,15,20002.489415840857
33882,3586,38.0,4.9,21.255104,72.884342,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,20002.489415840857
33883,29197,30.0,4.6,19.150083,72.937385,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,20002.489415840857
33884,36060,27.0,4.6,0.13,0.13,Stormy,Medium,2,Meal,scooter,0.0,No,Urban,27,20002.489415840857
33885,2563,30.0,4.9,17.470827,78.423391,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,30,20002.489414767122
33886,27766,21.0,4.9,17.461976,78.395883,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22,20002.489414767122
33887,43029,38.0,4.7,18.556718,73.850327,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.489414767122
33888,37804,26.0,5.0,21.180522,72.791477,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,20002.489414767122
33889,33848,28.0,5.0,11.04091,76.960432,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.489414767122
33890,38659,39.0,5.0,22.811593,75.936362,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.489414767122
33891,26661,32.0,4.6,22.557186,88.36068,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,27,20002.489414767122
33892,14537,23.0,4.8,22.78806,75.9334,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.489414767122
33893,2023,37.0,4.3,19.230083,73.017385,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,42,20002.489414767122
33894,13109,36.0,4.8,11.046117,76.964652,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,33,20002.489414767122
33895,44423,21.0,4.8,23.365164,85.334097,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.489414767122
33896,7909,32.0,4.8,22.441358,73.294798,Stormy,Low,1,Buffet,scooter,1.0,No,,20,20002.489412675674
33897,44107,23.0,4.9,0.07,0.07,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,20002.489412675674
33898,23705,22.0,4.6,22.400237,73.248921,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.489412675674
33899,1013,30.0,3.8,18.666562,74.026485,Stormy,Jam,2,Snack,scooter,1.0,No,Urban,32,20002.489412675674
33900,18313,20.0,4.6,22.771857,75.886699,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,13,20002.489412675674
33901,42003,23.0,4.7,19.28384,72.901347,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,20002.489412675674
33902,38019,35.0,4.4,22.36,73.21,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,34,20002.489412675674
33903,9596,28.0,4.5,0.08,0.08,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20,20002.489412675674
33904,34947,30.0,4.7,12.965662,77.64413,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.489412675674
33905,17081,37.0,4.8,17.498294,78.474423,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,19,20002.489412675674
33906,23762,22.0,4.1,22.855747,76.028497,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.489412675674
33907,12087,29.0,4.9,19.151141,72.833074,Sunny,Low,0,Buffet,motorcycle,,No,Urban,14,20002.489412675674
33908,5110,34.0,4.7,13.049166,77.710709,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,23,20002.489408135025
33909,24286,28.0,4.7,0.11,0.11,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,20002.489408135025
33910,34546,38.0,4.9,11.013681,76.985525,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15,20002.489408135025
33911,36751,25.0,4.8,22.787021,75.944167,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,11,20002.489408135025
33912,15379,34.0,4.8,12.956229,77.646791,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,30,20002.489408135025
33913,23928,20.0,5.0,21.240522,72.851477,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,24,20002.489408135025
33914,40372,29.0,4.7,19.928716,75.361461,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,26,20002.489408135025
33915,19873,24.0,4.5,26.856156,75.8123,Windy,Low,2,Meal,scooter,1.0,No,Urban,16,20002.489408135025
33916,13944,29.0,5.0,21.296884,72.903616,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,20002.489408135025
33917,26832,37.0,4.8,19.238321,72.894715,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,29,20002.489408135025
33918,35851,,,19.141458,72.877808,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.489408135025
33919,10805,36.0,5.0,13.079198,77.620997,Sunny,Low,1,Meal,motorcycle,1.0,No,,12,20002.489408135025
33920,19033,27.0,4.6,22.338096,73.197753,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,17,20002.489408135025
33921,19363,35.0,4.9,13.024179,77.705797,Windy,Low,2,Buffet,scooter,1.0,No,Urban,15,20002.48940636288
33922,37900,38.0,4.9,17.474114,78.397554,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,20002.48940636288
33923,2159,23.0,4.9,11.15091,77.070432,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.48940636288
33924,31656,,,22.781857,75.896699,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.48940636288
33925,11329,26.0,4.6,23.377804,85.345146,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,20002.48940636288
33926,25498,33.0,4.8,26.951378,75.829034,Cloudy,High,1,Snack,motorcycle,0.0,No,Metropolitian,35,20002.48940636288
33927,14042,30.0,5.0,22.351844,73.205081,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.48940636288
33928,14566,37.0,4.6,22.761234,75.89949,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,29,20002.48940636288
33929,39213,31.0,4.9,19.188321,72.844715,Sunny,Low,1,Drinks,motorcycle,0.0,,Urban,10,20002.48940636288
33930,36735,35.0,4.8,23.417804,85.385146,Windy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.48940636288
33931,34196,36.0,4.5,19.227222,72.992281,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.48940636288
33932,3081,34.0,4.7,22.361844,73.215081,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,39,20002.48940636288
33933,2520,30.0,4.2,13.136762,80.321865,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,37,20002.48940636288
33934,43804,29.0,4.9,12.367928,76.647889,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,18,20002.489397111338
33935,42815,36.0,4.1,22.815748,75.988497,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.489397111338
33936,43993,36.0,4.8,12.944179,77.625797,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,15,20002.489397111338
33937,38787,30.0,4.6,21.250437,72.864209,Stormy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,28,20002.489397111338
33938,16832,38.0,4.7,19.181999,72.968493,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,17,20002.489397111338
33939,25860,29.0,4.2,23.443017,85.4272,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,44,20002.489397111338
33940,22656,32.0,4.7,22.371358,73.224798,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,16,20002.489397111338
33941,36495,21.0,4.5,30.964057,75.88982,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,20002.489397111338
33942,41321,,,19.140083,72.927385,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,19,20002.489397111338
33943,22663,30.0,4.7,18.53421,73.858429,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.489397111338
33944,29806,31.0,3.5,11.076686,77.021736,Sandstorms,Jam,1,Snack,scooter,1.0,Yes,Metropolitian,41,20002.489397111338
33945,36068,20.0,4.8,17.458263,78.417865,Sunny,High,2,Snack,motorcycle,1.0,No,Urban,15,20002.48939547245
33946,9496,36.0,4.0,19.175838,72.942658,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.48939547245
33947,39019,22.0,4.9,13.102532,77.738179,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,16,20002.48939547245
33948,5926,20.0,4.6,13.048453,77.713685,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.48939547245
33949,29725,23.0,4.1,18.620963,73.918972,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,33,20002.48939547245
33950,16406,33.0,4.3,13.000324,77.675748,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.48939547245
33951,18450,20.0,5.0,18.656258,74.014337,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.48939547245
33952,18037,25.0,4.6,13.051615,80.301598,Fog,Jam,1,Drinks,scooter,1.0,No,Urban,44,20002.48939547245
33953,8894,24.0,4.7,22.810072,75.942574,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.48939547245
33954,8706,37.0,4.2,17.446228,78.427495,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,32,20002.48939547245
33955,1376,25.0,4.6,11.131278,77.105017,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.489395439254
33956,1724,33.0,4.5,11.081278,77.055017,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.489395439254
33957,27044,,,23.454878,85.415739,Stormy,Low,1,Meal,motorcycle,,No,Metropolitian,11,20002.489395439254
33958,3754,23.0,4.7,13.171809,80.299104,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,24,20002.489395439254
33959,29739,29.0,4.7,21.185975,72.805503,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,22,20002.489395439254
33960,20567,20.0,4.7,31.023384,75.951202,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,16,20002.489395439254
33961,36850,34.0,4.6,18.59421,73.918429,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Urban,51,20002.489395439254
33962,26062,35.0,3.5,13.039934,77.789386,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,33,20002.489395439254
33963,24858,37.0,4.9,11.03185,77.041082,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.489395439254
33964,13057,20.0,4.7,0.02,0.02,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,20002.489395439254
33965,19921,28.0,4.8,22.765049,75.912471,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.489395439254
33966,28444,24.0,4.7,21.226608,72.834136,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.489395439254
33967,23387,,,0.02,0.02,,,3,Meal,bicycle,1.0,No,Metropolitian,18,20002.489395439254
33968,20714,36.0,4.5,18.606216,73.932527,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,20002.48938372111
33969,28927,33.0,4.9,0.03,0.03,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.48938372111
33970,42719,20.0,4.5,18.673481,73.865901,Sunny,Jam,2,Meal,electric_scooter,0.0,No,,13,20002.48938372111
33971,14571,37.0,3.5,23.444989,85.405486,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,37,20002.48938372111
33972,29334,36.0,4.2,26.960262,75.833013,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,20002.48938372111
33973,17030,29.0,4.3,19.925337,75.366722,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Urban,44,20002.48938372111
33974,23911,,,19.936994,75.432353,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.48938372111
33975,33069,24.0,4.9,22.80806,75.9534,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.48938372111
33976,14215,37.0,4.5,0.09,0.09,Windy,Jam,1,Buffet,scooter,3.0,No,Metropolitian,44,20002.48938372111
33977,15997,27.0,4.8,12.99041,77.650489,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,15,20002.48938372111
33978,39933,37.0,4.3,22.78806,75.9334,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,20002.48938372111
33979,28044,36.0,4.6,13.061615,80.311598,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,30,20002.489332762238
33980,43129,22.0,5.0,12.383194,76.690583,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,20002.489332762238
33981,37643,27.0,4.6,23.496792,85.396842,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.489332762238
33982,10736,25.0,4.1,22.38279,73.240283,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,43,20002.489332762238
33983,30841,27.0,4.7,11.053009,77.02544,Sandstorms,Jam,1,Snack,scooter,0.0,No,Urban,21,20002.489332762238
33984,12258,21.0,4.6,19.899631,75.343403,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,14,20002.489332762238
33985,18544,22.0,4.6,23.244294,77.465361,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.489332762238
33986,33453,38.0,4.8,22.841226,75.967522,Cloudy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,46,20002.489332762238
33987,44203,25.0,4.5,23.445164,85.414097,Fog,Low,2,Snack,scooter,1.0,No,Urban,27,20002.489332762238
33988,11435,30.0,5.0,11.052169,77.029594,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.489332762238
33989,14291,31.0,4.6,21.195975,72.815503,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,29,20002.489332762238
33990,2461,26.0,4.7,12.991615,80.241598,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.489332762238
33991,12275,29.0,4.8,11.055083,77.045393,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,20002.489332762238
33992,27413,36.0,4.8,17.488998,78.530366,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,20002.489332762238
33993,11889,28.0,4.6,27.051378,75.929034,Cloudy,Jam,0,Meal,motorcycle,,No,Metropolitian,39,20002.489325344788
33994,39896,32.0,4.9,21.216884,72.823616,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,28,20002.489325344788
33995,38714,25.0,4.7,22.854648,76.004377,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,19,20002.489325344788
33996,4583,36.0,5.0,22.817021,75.974167,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,27,20002.489325344788
33997,22168,32.0,4.6,21.259669,72.882629,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,20002.489325344788
33998,26806,27.0,4.8,12.354022,76.638203,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,12,20002.489325344788
33999,23953,29.0,5.0,27.021378,75.899034,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.489325344788
34000,16905,26.0,4.8,23.456792,85.356842,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,17,20002.489325344788
34001,29921,30.0,5.0,23.363017,85.3472,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,20002.489325344788
34002,45361,25.0,4.5,22.83004,75.982847,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,20002.489325344788
34003,3983,28.0,4.7,21.253493,72.881953,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.489325344788
34004,39071,25.0,4.7,27.032328,75.924257,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,17,20002.489325344788
34005,42676,27.0,4.9,26.923483,75.813139,Sunny,Low,2,Snack,scooter,0.0,No,Urban,21,20002.489325344788
34006,33548,28.0,4.8,21.26106,72.879292,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,20002.489325212486
34007,17153,32.0,4.5,23.436792,85.336842,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.489325212486
34008,21991,23.0,4.9,18.58421,73.908429,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,20002.489325212486
34009,5978,20.0,4.7,17.500851,78.429347,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.489325212486
34010,25227,31.0,4.8,22.801593,75.926362,Sunny,Medium,0,Meal,motorcycle,1.0,No,,25,20002.489325212486
34011,20131,29.0,4.9,22.764648,75.914377,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.489325212486
34012,34964,34.0,4.9,26.979596,75.930512,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.489325212486
34013,45456,34.0,4.7,13.004365,77.686155,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.489325212486
34014,20669,32.0,4.7,17.503216,78.572111,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,20,20002.489325212486
34015,12504,32.0,4.7,13.00041,77.660489,Windy,Low,2,Buffet,scooter,1.0,No,Urban,20,20002.489325212486
34016,42600,23.0,4.9,19.920256,75.363503,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,27,20002.489325212486
34017,26189,29.0,4.9,11.086298,77.042076,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,23,20002.489325212486
34018,6979,34.0,4.5,0.06,0.06,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,28,20002.489325212486
34019,32125,31.0,3.9,22.863659,76.013365,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.48932112911
34020,11824,35.0,4.1,12.395461,76.702278,Cloudy,Jam,2,Buffet,scooter,1.0,Yes,Metropolitian,48,20002.48932112911
34021,25538,27.0,4.1,25.584697,81.964492,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.48932112911
34022,31182,38.0,4.8,19.151458,72.887808,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,19,20002.48932112911
34023,35144,,,19.944733,75.423942,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.48932112911
34024,17630,,,30.449722,78.157079,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.48932112911
34025,23888,30.0,4.6,26.866156,75.8223,Fog,Low,0,Buffet,motorcycle,,No,Urban,21,20002.48932112911
